competition,edition,confederation,confederation_bucket,country,nt_shirt_no,position_primary,is_star,name_en,birth_date,height_cm,current_club,snapshot_date,name_ja,national_debut,source,notes
WC,2006,UEFA,QUALIFIED,フランス,21,DF,,Pascal Chimbonda,1979/2/21,182,ウィガン・アスレティック,2006/5/31,パスカル・シンボンダ,2006/5/31,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,4,MF,,Patrick Vieira,1976/6/23,192,ユヴェントス,2006/5/31,パトリック・ヴィエラ,1997/2/26,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,6,MF,,Claude Makélélé,1973/2/18,174,チェルシー,2006/5/31,クロード・マケレレ,1995/7/22,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,18,MF,,Alou Diarra,1981/7/15,189,RCランス,2006/5/31,アルー・ディアッラ,2004/10/9,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,8,MF,,Vikash Dhorasoo,1973/10/10,168,パリ・サンジェルマン,2006/5/31,ヴィカシュ・ドラソー,1999/3/27,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,10,MF,1,Zinédine Zidane,1972/6/23,185,レアル・マドリード,2006/5/31,ジネディーヌ・ジダン,1994/8/17,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,7,MF,,Florent Malouda,1980/6/13,177,オリンピック・リヨン,2006/5/31,フローラン・マルダ,2004/11/17,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,22,FW,,Franck Ribéry,1983/4/7,170,オリンピック・マルセイユ,2006/5/31,フランク・リベリー,2006/5/27,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,9,FW,,Sidney Govou,1979/7/27,177,オリンピック・リヨン,2006/5/31,シドニー・ゴブ,2002/8/21,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,11,FW,,Sylvain Wiltord,1974/5/10,174,オリンピック・リヨン,2006/5/31,シルヴァン・ヴィルトール,1999/2/10,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,12,FW,1,Thierry Henry,1977/8/17,188,アーセナル,2006/5/31,ティエリ・アンリ,1997/10/11,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,20,FW,,David Trezeguet,1977/10/15,190,ユヴェントス,2006/5/31,ダヴィド・トレゼゲ,1998/1/28,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,14,FW,,Louis Saha,1978/8/8,182,マンチェスター・ユナイテッド,2006/5/31,ルイ・サハ,2004/2/18,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,1,GK,,Ulrich Ramé,1972/9/19,187,ボルドー,2022/5/31,ユルリク・ラメ,1999/6/9,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,2,DF,,Vincent Candela,1973/10/24,180,ASローマ,2022/5/31,ヴァンサン・カンデラ,1996/10/9,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,3,DF,,Bixente Lizarazu,1969/12/9,169,バイエルン・ミュンヘン,2022/5/31,ビセンテ・リザラズ,1992/11/14,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,4,MF,1,Patrick Vieira,1976/6/23,192,アーセナル,2022/5/31,パトリック・ヴィエラ,1997/2/26,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,5,DF,,Philippe Christanval,1978/8/31,189,バルセロナ,2022/5/31,フィリップ・クリスタンヴァル,2000/10/7,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,7,MF,,Claude Makélélé,1973/2/18,174,レアル・マドリード,2022/5/31,クロード・マケレレ,1995/7/22,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,6,MF,,Youri Djorkaeff,1968/3/9,179,ボルトン・ワンダラーズ,2022/5/31,ユーリ・ジョルカエフ,1993/10/13,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,8,DF,,Marcel Desailly,1968/9/7,185,チェルシー,2022/5/31,マルセル・デサイー,1993/8/22,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,9,FW,,Djibril Cissé,1981/8/12,182,オセール,2022/5/31,ジブリル・シセ,2002/5/18,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,10,MF,1,Zinédine Zidane,1972/6/23,185,レアル・マドリード,2022/5/31,ジネディーヌ・ジダン,1994/8/17,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,11,FW,,Sylvain Wiltord,1974/5/10,174,アーセナル,2022/5/31,シルヴァン・ヴィルトール,1999/2/10,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,12,FW,1,Thierry Henry,1977/8/17,188,アーセナル,2022/5/31,ティエリ・アンリ,1997/10/11,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,13,DF,,Mikaël Silvestre,1977/8/9,184,マンチェスター・ユナイテッド,2022/5/31,ミカエル・シルヴェストル,2001/2/27,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,14,MF,,Alain Boghossian,1970/10/27,185,パルマ,2022/5/31,アラン・ボゴシアン,1997/10/11,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,15,DF,,Lilian Thuram,1972/1/1,182,ユヴェントス,2022/5/31,リリアン・テュラム,1994/8/17,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,16,GK,,Fabien Barthez,1971/6/28,180,マンチェスター・ユナイテッド,2022/5/31,ファビアン・バルテズ,1994/5/26,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,17,MF,,Emmanuel Petit,1970/9/22,185,チェルシー,2022/5/31,エマニュエル・プティ,1990/8/15,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,18,DF,,Frank Leboeuf,1968/1/22,183,オリンピック・マルセイユ,2022/5/31,フランク・ルブーフ,1995/7/22,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,19,DF,,Willy Sagnol,1977/3/18,182,バイエルン・ミュンヘン,2022/5/31,ウィリー・サニョル,2000/11/15,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,20,FW,,David Trezeguet,1977/10/15,190,ユヴェントス,2022/5/31,ダヴィド・トレゼゲ,1998/1/28,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,21,FW,,Christophe Dugarry,1972/3/24,188,ボルドー,2022/5/31,クリストフ・デュガリー,1994/5/26,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,22,MF,,Johan Micoud,1973/7/24,188,パルマ,2022/5/31,ジョアン・ミクー,1999/8/18,Transfermarkt (copypaste),
WC,2002,UEFA,QUALIFIED,フランス,23,GK,,Grégory Coupet,1972/12/31,181,オリンピック・リヨン,2022/5/31,グレゴリー・クーペ,2001/6/1,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,1,GK,,Bernard Lama,1963/4/7,183,パリ・サンジェルマン,1998/5/31,ベルナール・ラマ,1993/2/17,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,16,GK,,Fabien Barthez,1971/6/28,180,ASモナコ,1998/5/31,ファビアン・バルテズ,1994/5/26,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,22,GK,,Lionel Charbonnier,1966/10/25,181,オセール,1998/5/31,リオネル・シャルボニエ,1997/6/11,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,18,DF,,Frank Leboeuf,1968/1/22,183,チェルシー,1998/5/31,フランク・ルブーフ,1995/7/22,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,5,DF,,Laurent Blanc,1965/11/19,192,オリンピック・マルセイユ,1998/5/31,ローラン・ブラン,1989/2/7,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,8,DF,,Marcel Desailly,1968/9/7,185,ACミラン,1998/5/31,マルセル・デサイー,1993/8/22,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,15,DF,1,Lilian Thuram,1972/1/1,182,パルマ,1998/5/31,リリアン・テュラム,1994/8/17,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,2,DF,,Vincent Candela,1973/10/24,180,ASローマ,1998/5/31,ヴァンサン・カンデラ,1996/10/9,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,3,DF,,Bixente Lizarazu,1969/12/9,169,バイエルン・ミュンヘン,1998/5/31,ビセンテ・リザラズ,1992/11/14,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,4,MF,,Patrick Vieira,1976/6/23,192,アーセナル,1998/5/31,パトリック・ヴィエラ,1997/2/26,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,7,MF,1,Didier Deschamps,1968/10/15,174,ユヴェントス,1998/5/31,ディディエ・デシャン,1989/4/29,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,17,MF,,Emmanuel Petit,1970/9/22,185,アーセナル,1998/5/31,エマニュエル・プティ,1990/8/15,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,19,MF,,Christian Karembeu,1970/12/3,178,レアル・マドリード,1998/5/31,クリスティアン・カランブー,1992/11/14,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,14,MF,,Alain Boghossian,1970/10/27,185,サンプドリア,1998/5/31,アラン・ボゴシアン,1997/10/11,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,11,MF,,Robert Pirès,1973/10/29,187,FCメス,1998/5/31,ロベール・ピレス,1996/8/31,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,6,MF,,Youri Djorkaeff,1968/3/9,178,インテル・ミラノ,1998/5/31,ユーリ・ジョルカエフ,1993/10/13,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,10,MF,1,Zinédine Zidane,1972/6/23,185,ユヴェントス,1998/5/31,ジネディーヌ・ジダン,1994/8/17,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,13,FW,,Bernard Diomède,1974/1/23,170,オセール,1998/5/31,ベルナール・ディオメド,1998/1/28,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,9,FW,,Stéphane Guivarc'h,1970/9/6,184,オセール,1998/5/31,ステファヌ・ギヴァルシュ,1997/10/11,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,12,FW,,Thierry Henry,1977/8/17,188,ASモナコ,1998/5/31,ティエリ・アンリ,1997/10/11,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,20,FW,,David Trezeguet,1977/10/15,190,ASモナコ,1998/5/31,ダヴィド・トレゼゲ,1998/1/28,Transfermarkt (copypaste),
WC,1998,UEFA,QUALIFIED,フランス,21,FW,,Christophe Dugarry,1972/3/24,188,オリンピック・マルセイユ,1998/5/31,クリストフ・デュガリー,1994/5/26,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,22,GK,,Marc-André ter Stegen,1992/4/30,187,バルセロナ,2022/11/10,マルク＝アンドレ・テア・シュテーゲン,2012/5/26,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,12,GK,,Kevin Trapp,1990/7/8,189,アイントラハト・フランクフルト,2022/11/10,ケヴィン・トラップ,2017/6/6,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,1,GK,,Manuel Neuer,1986/3/27,193,バイエルン・ミュンヘン,2022/11/10,マヌエル・ノイアー,2009/6/2,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,23,DF,,Nico Schlotterbeck,1999/12/1,191,ボルシア・ドルトムント,2022/11/10,ニコ・シュロッターベック,2022/3/26,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,15,DF,,Niklas Süle,1995/9/3,195,ボルシア・ドルトムント,2022/11/10,ニクラス・ジューレ,2016/8/31,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,2,DF,,Antonio Rüdiger,1993/3/3,190,レアル・マドリード,2022/11/10,アントニオ・リュディガー,2014/5/13,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,17,DF,,Armel Bella-Kotchap,2001/12/11,190,サウサンプトン,2022/11/10,アルメル・ベラ＝コチャプ,2022/9/26,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,4,DF,,Matthias Ginter,1994/1/19,189,SCフライブルク,2022/11/10,マティアス・ギンター,2014/3/5,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,5,DF,,Thilo Kehrer,1996/9/21,186,ウェストハム・ユナイテッド,2022/11/10,ティロ・ケーラー,2018/9/9,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,16,DF,,Lukas Klostermann,1996/6/3,189,RBライプツィヒ,2022/11/10,ルーカス・クロスターマン,2019/3/20,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,3,DF,,David Raum,1998/4/22,181,RBライプツィヒ,2022/11/10,ダヴィド・ラウム,2021/9/5,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,20,DF,,Christian Günter,1993/2/28,184,SCフライブルク,2022/11/10,クリスティアン・ギュンター,2014/5/13,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,6,MF,1,Joshua Kimmich,1995/2/8,177,バイエルン・ミュンヘン,2022/11/10,ジョシュア・キミッヒ,2016/5/29,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,8,MF,,Leon Goretzka,1995/2/6,189,バイエルン・ミュンヘン,2022/11/10,レオン・ゴレツカ,2014/5/13,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,21,MF,,İlkay Gündoğan,1990/10/24,180,マンチェスター・シティ,2022/11/10,イルカイ・ギュンドアン,2011/10/11,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,14,MF,1,Jamal Musiala,2003/2/26,184,バイエルン・ミュンヘン,2022/11/10,ジャマル・ムシアラ,2021/3/25,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,10,MF,,Julian Brandt,1996/5/2,185,ボルシア・ドルトムント,2022/11/10,ユリアン・ブラント,2016/5/29,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,18,MF,,Jonas Hofmann,1992/7/14,176,ボルシアMG,2022/11/10,ヨナス・ホフマン,2020/10/7,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,11,MF,,Mario Götze,1992/6/3,176,アイントラハト・フランクフルト,2022/11/10,マリオ・ゲッツェ,2010/11/17,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,19,FW,,Leroy Sané,1996/1/11,183,バイエルン・ミュンヘン,2022/11/10,レロイ・サネ,2015/11/13,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,10,FW,,Karim Adeyemi,2002/1/18,180,ボルシア・ドルトムント,2022/11/10,カリム・アデイェミ,2021/9/5,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,10,FW,,Serge Gnabry,1995/7/14,176,バイエルン・ミュンヘン,2022/11/10,セルジュ・ニャブリ,2016/11/11,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,13,FW,,Thomas Müller,1989/9/13,185,バイエルン・ミュンヘン,2022/11/10,トーマス・ミュラー,2010/3/3,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,11,FW,1,Kai Havertz,1999/6/11,193,チェルシー,2022/11/10,カイ・ハフェルツ,2018/9/9,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,26,FW,,Youssoufa Moukoko,2004/11/20,179,ボルシア・ドルトムント,2022/11/10,Youssoufa Moukoko,2022/11/16,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,ドイツ,9,FW,,Niclas Füllkrug,1993/2/9,189,ベルダー・ブレーメン,2022/11/10,ニクラス・フュルクルク,2022/11/16,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,22,GK,,Marc-André ter Stegen,1992/4/30,187,バルセロナ,2018/6/4,マルク＝アンドレ・テア・シュテーゲン,2012/5/26,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,1,GK,,Manuel Neuer,1986/3/27,193,バイエルン・ミュンヘン,2018/6/4,マヌエル・ノイアー,2009/6/2,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,12,GK,,Kevin Trapp,1990/7/8,189,パリ・サンジェルマン,2018/6/4,ケヴィン・トラップ,2017/6/6,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,15,DF,,Niklas Süle,1995/9/3,195,バイエルン・ミュンヘン,2018/6/4,ニクラス・ジューレ,2016/8/31,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,16,DF,,Antonio Rüdiger,1993/3/3,190,チェルシー,2018/6/4,アントニオ・リュディガー,2014/5/13,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,4,DF,,Matthias Ginter,1994/1/19,189,ボルシアMG,2018/6/4,マティアス・ギンター,2014/3/5,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,5,DF,1,Mats Hummels,1988/12/16,191,バイエルン・ミュンヘン,2018/6/4,マッツ・フメルス,2010/5/13,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,17,DF,,Jérôme Boateng,1988/9/3,192,バイエルン・ミュンヘン,2018/6/4,ジェローム・ボアテング,2009/10/10,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,2,DF,,Marvin Plattenhardt,1992/1/26,181,ヘルタ・ベルリン,2018/6/4,マルヴィン・プラッテンハルト,2017/6/6,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,3,DF,,Jonas Hector,1990/5/27,185,1FCケルン,2018/6/4,ヨナス・ヘクター,2014/11/14,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,18,DF,,Joshua Kimmich,1995/2/8,177,バイエルン・ミュンヘン,2018/6/4,ジョシュア・キミッヒ,2016/5/29,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,19,MF,,Sebastian Rudy,1990/2/28,180,バイエルン・ミュンヘン,2018/6/4,セバスティアン・ルディ,2014/5/13,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,8,MF,1,Toni Kroos,1990/1/4,183,レアル・マドリード,2018/6/4,トニ・クロース,2010/3/3,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,21,MF,,İlkay Gündoğan,1990/10/24,180,マンチェスター・シティ,2018/6/4,イルカイ・ギュンドアン,2011/10/11,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,14,MF,,Leon Goretzka,1995/2/6,189,シャルケ04,2018/6/4,レオン・ゴレツカ,2014/5/13,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,6,MF,,Sami Khedira,1987/4/4,189,ユヴェントス,2018/6/4,サミ・ケディラ,2009/9/5,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,11,MF,,Marco Reus,1989/5/31,180,ボルシア・ドルトムント,2018/6/4,マルコ・ロイス,2011/10/7,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,20,MF,,Julian Brandt,1996/5/2,185,バイエル・レバークーゼン,2018/6/4,ユリアン・ブラント,2016/5/29,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,10,MF,1,Mesut Özil,1988/10/15,180,アーセナル,2018/6/4,メスト・エジル,2009/2/11,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,7,FW,,Julian Draxler,1993/9/20,185,パリ・サンジェルマン,2018/6/4,ユリアン・ドラクスラー,2012/5/26,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,13,FW,,Thomas Müller,1989/9/13,185,バイエルン・ミュンヘン,2018/6/4,トーマス・ミュラー,2010/3/3,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,9,FW,,Timo Werner,1996/3/6,180,ライプツィヒ,2018/6/4,ティモ・ヴェルナー,2017/3/22,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,ドイツ,23,FW,,Mario Gómez,1985/7/10,189,シュトゥットガルト,2018/6/4,マリオ・ゴメス,2007/2/7,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,1,GK,1,Manuel Neuer,1986/3/27,193,バイエルン・ミュンヘン,2014/6/2,マヌエル・ノイアー,2009/6/2,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,2,DF,,Kevin Großkreutz,1988/7/19,186,ボルシア・ドルトムント,2014/6/2,ケヴィン・グロスクロイツ,2010/5/13,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,3,DF,,Matthias Ginter,1994/1/19,189,SCフライブルク,2014/6/2,マティアス・ギンター,2014/3/5,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,4,DF,,Benedikt Höwedes,1988/2/29,187,シャルケ04,2014/6/2,ベネディクト・ヘーヴェデス,2011/5/29,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,5,DF,,Mats Hummels,1988/12/16,191,ボルシア・ドルトムント,2014/6/2,マッツ・フメルス,2010/5/13,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,6,MF,,Sami Khedira,1987/4/4,189,レアル・マドリード,2014/6/2,サミ・ケディラ,2009/9/5,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,7,MF,,Bastian Schweinsteiger,1984/8/1,183,バイエルン・ミュンヘン,2014/6/2,バスティアン・シュヴァインシュタイガー,2004/6/6,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,8,MF,1,Mesut Özil,1988/10/15,180,アーセナル,2014/6/2,メスト・エジル,2009/2/11,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,9,FW,,André Schürrle,1990/11/6,184,チェルシー,2014/6/2,アンドレ・シュールレ,2010/11/17,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,10,FW,,Lukas Podolski,1985/6/4,182,アーセナル,2014/6/2,ルーカス・ポドルスキ,2004/6/6,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,ドイツ,11,FW,,Miroslav Klose,1978/6/9,184,ラツィオ,2014/6/2,ミロスラフ・クローゼ,2001/3/24,Transfermarkt (copypaste),
